March 02, 2016 at 11:55AM	Reservoir Logging	11.81
March 02, 2016 at 11:56AM	Header 2 Logging	16.75
March 02, 2016 at 11:57AM	Header 1 Logging	13.18
March 02, 2016 at 11:58AM	Experiment Con Logging	17.43
March 02, 2016 at 12:01PM	Experiment Trea Logging	17.18
March 02, 2016 at 12:25PM	Reservoir Logging	11.87
March 02, 2016 at 12:44PM	Experiment Trea Logging	17.06
March 02, 2016 at 12:46PM	Header 2 Logging	16.75
March 02, 2016 at 12:46PM	Experiment Con Logging	17.31
March 02, 2016 at 12:46PM	Header 1 Logging	13.18
March 02, 2016 at 12:56PM	Reservoir Logging	11.87
March 02, 2016 at 01:01PM	Header 2 Logging	16.75
March 02, 2016 at 01:03PM	Experiment Con Logging	17.87
March 02, 2016 at 01:15PM	Experiment Trea Logging	17.62
March 02, 2016 at 01:16PM	Header 1 Logging	13.18
March 02, 2016 at 01:27PM	Reservoir Logging	11.87
March 02, 2016 at 01:47PM	Header 2 Logging	16.68
March 02, 2016 at 01:56PM	Experiment Trea Logging	17.5
March 02, 2016 at 01:56PM	Experiment Con Logging	17.62
March 02, 2016 at 01:57PM	Header 1 Logging	13.25
March 02, 2016 at 01:57PM	Reservoir Logging	11.93
March 02, 2016 at 02:17PM	Experiment Trea Logging	18.31
March 02, 2016 at 02:17PM	Header 2 Logging	16.68
March 02, 2016 at 02:17PM	Experiment Con Logging	18.25
March 02, 2016 at 02:27PM	Header 1 Logging	12.18
March 02, 2016 at 02:28PM	Reservoir Logging	12.18
March 02, 2016 at 02:48PM	Experiment Trea Logging	18.31
March 02, 2016 at 02:48PM	Header 2 Logging	16.93
March 02, 2016 at 02:48PM	Experiment Con Logging	18.12
March 02, 2016 at 02:57PM	Header 1 Logging	12.25
March 02, 2016 at 02:58PM	Reservoir Logging	12.5
March 02, 2016 at 03:18PM	Header 2 Logging	17
March 02, 2016 at 03:18PM	Experiment Con Logging	17.93
March 02, 2016 at 03:18PM	Experiment Trea Logging	18.12
March 02, 2016 at 03:27PM	Header 1 Logging	12.25
March 02, 2016 at 03:28PM	Reservoir Logging	12.81
March 02, 2016 at 03:48PM	Header 2 Logging	17
March 02, 2016 at 03:48PM	Experiment Con Logging	17.81
March 02, 2016 at 03:48PM	Experiment Trea Logging	18.18
March 02, 2016 at 03:57PM	Header 1 Logging	12.31
March 02, 2016 at 03:59PM	Reservoir Logging	12.93
March 02, 2016 at 04:18PM	Experiment Con Logging	17.87
March 02, 2016 at 04:19PM	Experiment Trea Logging	18.18
March 02, 2016 at 04:19PM	Header 2 Logging	17
March 02, 2016 at 04:27PM	Header 1 Logging	13
March 02, 2016 at 04:29PM	Reservoir Logging	13.68
March 02, 2016 at 04:49PM	Experiment Con Logging	17.56
March 02, 2016 at 04:49PM	Experiment Trea Logging	17.81
March 02, 2016 at 04:49PM	Header 2 Logging	17
March 02, 2016 at 04:58PM	Header 1 Logging	14.18
March 02, 2016 at 04:59PM	Reservoir Logging	14.75
March 02, 2016 at 05:19PM	Experiment Con Logging	17.43
March 02, 2016 at 05:19PM	Experiment Trea Logging	17.75
March 02, 2016 at 05:20PM	Header 2 Logging	17.06
March 02, 2016 at 05:28PM	Header 1 Logging	14.87
March 02, 2016 at 05:30PM	Reservoir Logging	15.25
March 02, 2016 at 05:49PM	Experiment Con Logging	17.12
March 02, 2016 at 05:49PM	Experiment Trea Logging	17.43
March 02, 2016 at 05:49PM	Header 2 Logging	17
March 02, 2016 at 05:58PM	Header 1 Logging	15.25
March 02, 2016 at 06:00PM	Reservoir Logging	15.56
March 02, 2016 at 06:19PM	Experiment Trea Logging	17.31
March 02, 2016 at 06:19PM	Header 2 Logging	17.12
March 02, 2016 at 06:19PM	Experiment Con Logging	16.93
March 02, 2016 at 06:28PM	Header 1 Logging	15.62
March 02, 2016 at 06:30PM	Reservoir Logging	15.75
March 02, 2016 at 06:50PM	Experiment Trea Logging	17.25
March 02, 2016 at 06:50PM	Experiment Con Logging	16.93
March 02, 2016 at 06:50PM	Header 2 Logging	17.06
March 02, 2016 at 06:59PM	Header 1 Logging	15.81
March 02, 2016 at 07:00PM	Reservoir Logging	15.87
March 02, 2016 at 07:20PM	Header 2 Logging	17.06
March 02, 2016 at 07:20PM	Experiment Con Logging	16.75
March 02, 2016 at 07:20PM	Experiment Trea Logging	17.12
March 02, 2016 at 07:29PM	Header 1 Logging	15.93
March 02, 2016 at 07:30PM	Reservoir Logging	15.87
March 02, 2016 at 07:50PM	Experiment Con Logging	16.62
March 02, 2016 at 07:51PM	Experiment Trea Logging	17
March 02, 2016 at 07:51PM	Header 2 Logging	17.06
March 02, 2016 at 07:59PM	Header 1 Logging	16
March 02, 2016 at 08:01PM	Reservoir Logging	15.93
March 02, 2016 at 08:21PM	Experiment Con Logging	16.43
March 02, 2016 at 08:21PM	Experiment Trea Logging	16.81
March 02, 2016 at 08:21PM	Header 2 Logging	17
March 02, 2016 at 08:29PM	Header 1 Logging	16.06
March 02, 2016 at 08:31PM	Reservoir Logging	15.93
March 02, 2016 at 08:51PM	Experiment Trea Logging	17
March 02, 2016 at 08:51PM	Header 2 Logging	17
March 02, 2016 at 08:51PM	Experiment Con Logging	16.62
March 02, 2016 at 09:00PM	Header 1 Logging	16.12
March 02, 2016 at 09:01PM	Reservoir Logging	15.93
March 02, 2016 at 09:21PM	Experiment Con Logging	16.5
March 02, 2016 at 09:21PM	Experiment Trea Logging	16.87
March 02, 2016 at 09:21PM	Header 2 Logging	16.93
March 02, 2016 at 09:30PM	Header 1 Logging	16.12
March 02, 2016 at 09:32PM	Reservoir Logging	15.93
March 02, 2016 at 09:51PM	Experiment Con Logging	16.31
March 02, 2016 at 09:51PM	Experiment Trea Logging	16.62
March 02, 2016 at 09:51PM	Header 2 Logging	16.93
March 02, 2016 at 10:01PM	Header 1 Logging	16.12
March 02, 2016 at 10:02PM	Reservoir Logging	15.93
March 02, 2016 at 10:22PM	Experiment Con Logging	16.37
March 02, 2016 at 10:22PM	Header 2 Logging	16.87
March 02, 2016 at 10:22PM	Experiment Trea Logging	16.75
March 02, 2016 at 10:31PM	Header 1 Logging	16.12
March 02, 2016 at 10:32PM	Reservoir Logging	15.87
March 02, 2016 at 10:52PM	Experiment Trea Logging	16.87
March 02, 2016 at 10:52PM	Header 2 Logging	16.87
March 02, 2016 at 10:52PM	Experiment Con Logging	16.43
March 02, 2016 at 11:01PM	Header 1 Logging	16.12
March 02, 2016 at 11:03PM	Reservoir Logging	15.87
March 02, 2016 at 11:22PM	Experiment Trea Logging	16.56
March 02, 2016 at 11:22PM	Header 2 Logging	16.81
March 02, 2016 at 11:22PM	Experiment Con Logging	16.25
March 02, 2016 at 11:31PM	Header 1 Logging	16.12
March 02, 2016 at 11:33PM	Reservoir Logging	15.87
March 02, 2016 at 11:52PM	Experiment Con Logging	16.25
March 02, 2016 at 11:52PM	Experiment Trea Logging	16.56
March 02, 2016 at 11:52PM	Header 2 Logging	16.81
March 03, 2016 at 12:01AM	Header 1 Logging	16.12
March 03, 2016 at 12:03AM	Reservoir Logging	15.81
March 03, 2016 at 12:22AM	Experiment Trea Logging	16.75
March 03, 2016 at 12:22AM	Header 2 Logging	16.81
March 03, 2016 at 12:22AM	Experiment Con Logging	16.56
March 03, 2016 at 12:32AM	Header 1 Logging	16.12
March 03, 2016 at 12:33AM	Reservoir Logging	15.87
March 03, 2016 at 12:53AM	Experiment Trea Logging	16.68
March 03, 2016 at 12:53AM	Header 2 Logging	16.81
March 03, 2016 at 12:53AM	Experiment Con Logging	16.31
March 03, 2016 at 01:02AM	Header 1 Logging	16.12
March 03, 2016 at 01:03AM	Reservoir Logging	15.93
March 03, 2016 at 01:23AM	Experiment Trea Logging	16.43
March 03, 2016 at 01:23AM	Header 2 Logging	16.75
March 03, 2016 at 01:23AM	Experiment Con Logging	16.12
March 03, 2016 at 01:33AM	Header 1 Logging	16.12
March 03, 2016 at 01:34AM	Reservoir Logging	15.93
March 03, 2016 at 01:53AM	Experiment Trea Logging	16.68
March 03, 2016 at 01:53AM	Header 2 Logging	16.75
March 03, 2016 at 01:53AM	Experiment Con Logging	16.43
March 03, 2016 at 02:03AM	Header 1 Logging	16.18
March 03, 2016 at 02:04AM	Reservoir Logging	15.93
March 03, 2016 at 02:24AM	Experiment Trea Logging	16.56
March 03, 2016 at 02:24AM	Header 2 Logging	16.75
March 03, 2016 at 02:24AM	Experiment Con Logging	16.25
March 03, 2016 at 02:33AM	Header 1 Logging	16.12
March 03, 2016 at 02:34AM	Reservoir Logging	15.93
March 03, 2016 at 02:54AM	Experiment Trea Logging	16.37
March 03, 2016 at 02:54AM	Header 2 Logging	16.75
March 03, 2016 at 02:54AM	Experiment Con Logging	16.06
March 03, 2016 at 03:04AM	Header 1 Logging	16.18
March 03, 2016 at 03:05AM	Reservoir Logging	16
March 03, 2016 at 03:24AM	Header 2 Logging	16.75
March 03, 2016 at 03:24AM	Experiment Trea Logging	16.62
March 03, 2016 at 03:24AM	Experiment Con Logging	16.25
March 03, 2016 at 03:34AM	Header 1 Logging	16.12
March 03, 2016 at 03:35AM	Reservoir Logging	16
March 03, 2016 at 03:55AM	Experiment Con Logging	16
March 03, 2016 at 03:55AM	Experiment Trea Logging	16.37
March 03, 2016 at 03:55AM	Header 2 Logging	16.68
March 03, 2016 at 04:04AM	Header 1 Logging	16.18
March 03, 2016 at 04:05AM	Reservoir Logging	16
March 03, 2016 at 04:25AM	Header 2 Logging	16.68
March 03, 2016 at 04:25AM	Experiment Con Logging	16.25
March 03, 2016 at 04:25AM	Experiment Trea Logging	16.62
March 03, 2016 at 04:34AM	Header 1 Logging	16.18
March 03, 2016 at 04:36AM	Reservoir Logging	16
March 03, 2016 at 04:55AM	Experiment Trea Logging	16.37
March 03, 2016 at 04:55AM	Header 2 Logging	16.75
March 03, 2016 at 04:55AM	Experiment Con Logging	16
March 03, 2016 at 05:05AM	Header 1 Logging	16.18
March 03, 2016 at 05:06AM	Reservoir Logging	16
March 03, 2016 at 05:25AM	Experiment Trea Logging	16.5
March 03, 2016 at 05:25AM	Header 2 Logging	16.68
March 03, 2016 at 05:26AM	Experiment Con Logging	16.12
March 03, 2016 at 05:35AM	Header 1 Logging	16.18
March 03, 2016 at 05:36AM	Reservoir Logging	16.06
March 03, 2016 at 05:56AM	Experiment Trea Logging	16.37
March 03, 2016 at 05:56AM	Header 2 Logging	16.68
March 03, 2016 at 05:56AM	Experiment Con Logging	16.06
March 03, 2016 at 06:05AM	Header 1 Logging	16.18
March 03, 2016 at 06:06AM	Reservoir Logging	16
March 03, 2016 at 06:26AM	Experiment Trea Logging	16.43
March 03, 2016 at 06:26AM	Header 2 Logging	16.68
March 03, 2016 at 06:26AM	Experiment Con Logging	16
March 03, 2016 at 06:36AM	Header 1 Logging	16.18
March 03, 2016 at 06:37AM	Reservoir Logging	16.06
March 03, 2016 at 06:56AM	Experiment Con Logging	16.06
March 03, 2016 at 06:56AM	Header 2 Logging	16.68
March 03, 2016 at 06:56AM	Experiment Trea Logging	16.37
March 03, 2016 at 07:06AM	Header 1 Logging	16.12
March 03, 2016 at 07:07AM	Reservoir Logging	16.06
March 03, 2016 at 07:26AM	Header 2 Logging	16.68
March 03, 2016 at 07:26AM	Experiment Trea Logging	16.43
March 03, 2016 at 07:26AM	Experiment Con Logging	16.06
March 03, 2016 at 07:36AM	Header 1 Logging	16.18
March 03, 2016 at 07:37AM	Reservoir Logging	16.06
March 03, 2016 at 07:57AM	Experiment Con Logging	16
March 03, 2016 at 07:57AM	Header 2 Logging	16.68
March 03, 2016 at 07:57AM	Experiment Trea Logging	16.37
March 03, 2016 at 08:06AM	Header 1 Logging	16.18
March 03, 2016 at 08:08AM	Reservoir Logging	16.06
March 03, 2016 at 08:37AM	Header 1 Logging	16.18
March 03, 2016 at 08:38AM	Reservoir Logging	16.06
March 03, 2016 at 08:58AM	Experiment Con Logging	16.62
March 03, 2016 at 08:58AM	Experiment Trea Logging	16.93
March 03, 2016 at 08:58AM	Header 2 Logging	16.68
March 03, 2016 at 09:07AM	Header 1 Logging	16.25
March 03, 2016 at 09:08AM	Reservoir Logging	16.18
March 03, 2016 at 09:28AM	Experiment Trea Logging	17.43
March 03, 2016 at 09:28AM	Experiment Con Logging	17.12
March 03, 2016 at 09:28AM	Header 2 Logging	16.87
March 03, 2016 at 09:39AM	Header 1 Logging	16.37
March 03, 2016 at 09:40AM	Reservoir Logging	16.37
March 03, 2016 at 09:59AM	Header 2 Logging	16.81
March 03, 2016 at 10:00AM	Experiment Con Logging	17.5
March 03, 2016 at 10:00AM	Experiment Trea Logging	17.87
March 03, 2016 at 10:09AM	Header 1 Logging	16.5
March 03, 2016 at 10:09AM	Reservoir Logging	16.5
March 03, 2016 at 10:46AM	Header 2 Logging	16.87
March 03, 2016 at 10:46AM	Experiment Con Logging	17.43
March 03, 2016 at 10:47AM	Experiment Trea Logging	17.81
March 03, 2016 at 10:50AM	Header 1 Logging	16.68
March 03, 2016 at 10:50AM	Reservoir Logging	16.75
March 03, 2016 at 11:14AM	Experiment Con Logging	17.93
March 03, 2016 at 11:14AM	Header 2 Logging	17.18
March 03, 2016 at 11:18AM	Experiment Trea Logging	18.37
March 03, 2016 at 11:20AM	Reservoir Logging	16.93
March 03, 2016 at 11:20AM	Header 1 Logging	16.87
March 03, 2016 at 11:45AM	Experiment Con Logging	18.68
March 03, 2016 at 11:47AM	Header 2 Logging	17.43
March 03, 2016 at 11:48AM	Experiment Trea Logging	19.18
March 03, 2016 at 11:50AM	Reservoir Logging	17.25
March 03, 2016 at 11:50AM	Header 1 Logging	17.12
March 03, 2016 at 12:36PM	Experiment Trea Logging	19.37
March 03, 2016 at 12:36PM	Header 2 Logging	17.68
March 03, 2016 at 12:37PM	Experiment Con Logging	18.87
March 03, 2016 at 12:38PM	Header 1 Logging	17.5
March 03, 2016 at 12:38PM	Reservoir Logging	17.68
March 03, 2016 at 02:09PM	Experiment Con Logging	19.06
March 03, 2016 at 02:13PM	Experiment Trea Logging	19.56
March 03, 2016 at 02:33PM	Header 2 Logging	18.06
March 03, 2016 at 02:37PM	Header 2 Logging	18.5
March 03, 2016 at 02:54PM	Header 1 Logging	18.12
March 03, 2016 at 03:05PM	Reservoir Logging	18.31
March 03, 2016 at 03:05PM	Experiment Trea Logging	20.12
March 03, 2016 at 03:05PM	Experiment Con Logging	19.68
March 03, 2016 at 03:06PM	Reservoir Logging	18.37
March 03, 2016 at 03:06PM	Header 1 Logging	18.12
March 03, 2016 at 03:08PM	Header 2 Logging	18.56
March 03, 2016 at 03:25PM	Experiment Con Logging	20.25
March 03, 2016 at 03:34PM	Experiment Trea Logging	20.93
March 03, 2016 at 03:35PM	Reservoir Logging	18.56
March 03, 2016 at 03:37PM	Header 1 Logging	18.31
March 03, 2016 at 03:39PM	Header 2 Logging	18.75
March 03, 2016 at 03:55PM	Experiment Con Logging	20.31
March 03, 2016 at 04:05PM	Experiment Trea Logging	20.75
March 03, 2016 at 04:06PM	Reservoir Logging	15
March 03, 2016 at 04:07PM	Header 1 Logging	18.5
March 03, 2016 at 04:09PM	Header 2 Logging	18.93
March 03, 2016 at 04:26PM	Experiment Con Logging	20.18
March 03, 2016 at 04:35PM	Experiment Trea Logging	20.37
March 03, 2016 at 04:36PM	Reservoir Logging	10.25
March 03, 2016 at 04:37PM	Header 1 Logging	15.37
March 03, 2016 at 04:39PM	Header 2 Logging	16
March 03, 2016 at 04:56PM	Experiment Con Logging	13.62
March 03, 2016 at 05:05PM	Experiment Trea Logging	13.25
March 03, 2016 at 05:58PM	Experiment Con Logging	12.25
March 03, 2016 at 06:06PM	Experiment Trea Logging	12.25
March 03, 2016 at 06:07PM	Reservoir Logging	10.56
March 03, 2016 at 06:08PM	Header 1 Logging	11
March 03, 2016 at 06:10PM	Header 2 Logging	10.93
March 03, 2016 at 06:28PM	Experiment Con Logging	12.18
March 03, 2016 at 06:36PM	Experiment Trea Logging	12.12
March 03, 2016 at 06:38PM	Reservoir Logging	10.81
March 03, 2016 at 06:38PM	Header 1 Logging	11
March 03, 2016 at 06:41PM	Header 2 Logging	11
March 03, 2016 at 06:58PM	Experiment Con Logging	12.18
March 03, 2016 at 07:06PM	Experiment Trea Logging	12.12
March 03, 2016 at 07:08PM	Reservoir Logging	11
March 03, 2016 at 07:08PM	Header 1 Logging	11.12
March 03, 2016 at 07:11PM	Header 2 Logging	11.12
March 03, 2016 at 07:29PM	Experiment Con Logging	12.12
March 03, 2016 at 07:36PM	Experiment Trea Logging	12.06
March 03, 2016 at 07:38PM	Reservoir Logging	11.18
March 03, 2016 at 07:38PM	Header 1 Logging	11.18
March 03, 2016 at 07:41PM	Header 2 Logging	11.12
March 03, 2016 at 08:00PM	Experiment Con Logging	12.12
March 03, 2016 at 08:06PM	Experiment Trea Logging	12.06
March 03, 2016 at 08:08PM	Reservoir Logging	11.37
March 03, 2016 at 08:09PM	Header 1 Logging	11.25
March 03, 2016 at 08:11PM	Header 2 Logging	11.25
March 03, 2016 at 08:31PM	Experiment Con Logging	12.12
March 03, 2016 at 08:37PM	Experiment Trea Logging	12.06
March 03, 2016 at 08:38PM	Reservoir Logging	11.56
March 03, 2016 at 08:39PM	Header 1 Logging	11.31
March 03, 2016 at 08:41PM	Header 2 Logging	11.31
March 03, 2016 at 09:01PM	Experiment Con Logging	12.12
March 03, 2016 at 09:07PM	Experiment Trea Logging	12.12
March 03, 2016 at 09:09PM	Reservoir Logging	11.68
March 03, 2016 at 09:09PM	Header 1 Logging	11.43
March 03, 2016 at 09:12PM	Header 2 Logging	11.43
March 03, 2016 at 09:32PM	Experiment Con Logging	12.12
March 03, 2016 at 09:38PM	Experiment Trea Logging	12.12
March 03, 2016 at 09:39PM	Reservoir Logging	11.81
March 03, 2016 at 09:39PM	Header 1 Logging	11.56
March 03, 2016 at 09:42PM	Header 2 Logging	11.5
March 03, 2016 at 10:03PM	Experiment Con Logging	12.18
March 03, 2016 at 10:08PM	Experiment Trea Logging	12.12
March 03, 2016 at 10:09PM	Reservoir Logging	11.93
March 03, 2016 at 10:09PM	Header 1 Logging	11.62
March 03, 2016 at 10:12PM	Header 2 Logging	11.62
March 03, 2016 at 10:33PM	Experiment Con Logging	12.18
March 03, 2016 at 10:39PM	Reservoir Logging	12
March 03, 2016 at 10:39PM	Experiment Trea Logging	12.18
March 03, 2016 at 10:39PM	Header 1 Logging	11.68
March 03, 2016 at 10:42PM	Header 2 Logging	11.68
March 03, 2016 at 11:04PM	Experiment Con Logging	12.25
March 03, 2016 at 11:10PM	Experiment Trea Logging	12.18
March 03, 2016 at 11:10PM	Header 1 Logging	11.81
March 03, 2016 at 11:10PM	Reservoir Logging	12.12
March 03, 2016 at 11:12PM	Header 2 Logging	11.81
March 03, 2016 at 11:35PM	Experiment Con Logging	12.25
March 03, 2016 at 11:40PM	Header 1 Logging	11.87
March 03, 2016 at 11:41PM	Experiment Trea Logging	12.25
March 03, 2016 at 11:41PM	Reservoir Logging	12.18
March 03, 2016 at 11:42PM	Header 2 Logging	11.87
March 04, 2016 at 12:05AM	Experiment Con Logging	12.31
March 04, 2016 at 12:11AM	Header 1 Logging	12
March 04, 2016 at 12:11AM	Experiment Trea Logging	12.31
March 04, 2016 at 12:11AM	Reservoir Logging	12.25
March 04, 2016 at 12:13AM	Header 2 Logging	11.93
March 04, 2016 at 12:36AM	Experiment Con Logging	12.31
March 04, 2016 at 12:42AM	Experiment Trea Logging	12.31
March 04, 2016 at 12:42AM	Reservoir Logging	12.31
March 04, 2016 at 12:42AM	Header 1 Logging	12.06
March 04, 2016 at 12:43AM	Header 2 Logging	12
March 04, 2016 at 01:07AM	Experiment Con Logging	12.43
March 04, 2016 at 01:13AM	Reservoir Logging	12.37
March 04, 2016 at 01:13AM	Header 1 Logging	12.12
March 04, 2016 at 01:13AM	Experiment Trea Logging	12.37
March 04, 2016 at 01:13AM	Header 2 Logging	12.12
March 04, 2016 at 01:37AM	Experiment Con Logging	12.43
March 04, 2016 at 01:43AM	Experiment Trea Logging	12.43
March 04, 2016 at 01:43AM	Reservoir Logging	12.43
March 04, 2016 at 01:43AM	Header 1 Logging	12.18
March 04, 2016 at 01:43AM	Header 2 Logging	12.18
March 04, 2016 at 02:08AM	Experiment Con Logging	12.5
March 04, 2016 at 02:14AM	Header 1 Logging	12.25
March 04, 2016 at 02:14AM	Experiment Trea Logging	12.5
March 04, 2016 at 02:14AM	Reservoir Logging	12.43
March 04, 2016 at 02:14AM	Header 2 Logging	12.25
March 04, 2016 at 02:39AM	Experiment Con Logging	12.56
March 04, 2016 at 02:45AM	Reservoir Logging	12.5
March 04, 2016 at 02:45AM	Header 2 Logging	12.31
March 04, 2016 at 02:45AM	Experiment Trea Logging	12.5
March 04, 2016 at 02:45AM	Header 1 Logging	12.31
March 04, 2016 at 03:09AM	Experiment Con Logging	12.62
March 04, 2016 at 03:15AM	Experiment Trea Logging	12.62
March 04, 2016 at 03:15AM	Header 1 Logging	12.43
March 04, 2016 at 03:15AM	Header 2 Logging	12.37
March 04, 2016 at 03:15AM	Reservoir Logging	12.56
March 04, 2016 at 03:40AM	Experiment Con Logging	12.68
March 04, 2016 at 03:46AM	Experiment Trea Logging	12.62
March 04, 2016 at 03:46AM	Reservoir Logging	12.62
March 04, 2016 at 03:46AM	Header 1 Logging	12.5
March 04, 2016 at 03:46AM	Header 2 Logging	12.43
March 04, 2016 at 04:11AM	Experiment Con Logging	12.75
March 04, 2016 at 04:16AM	Experiment Trea Logging	12.68
March 04, 2016 at 04:17AM	Header 1 Logging	12.56
March 04, 2016 at 04:17AM	Header 2 Logging	12.5
March 04, 2016 at 04:17AM	Reservoir Logging	12.62
March 04, 2016 at 04:42AM	Experiment Con Logging	12.81
March 04, 2016 at 04:47AM	Experiment Trea Logging	12.75
March 04, 2016 at 04:47AM	Header 1 Logging	12.62
March 04, 2016 at 04:47AM	Header 2 Logging	12.56
March 04, 2016 at 04:47AM	Reservoir Logging	12.62
March 04, 2016 at 05:12AM	Experiment Con Logging	12.87
March 04, 2016 at 05:18AM	Reservoir Logging	12.68
March 04, 2016 at 05:18AM	Header 1 Logging	12.68
March 04, 2016 at 05:18AM	Header 2 Logging	12.62
March 04, 2016 at 05:18AM	Experiment Trea Logging	12.81
March 04, 2016 at 05:43AM	Experiment Con Logging	12.93
March 04, 2016 at 05:48AM	Experiment Trea Logging	12.87
March 04, 2016 at 05:49AM	Header 2 Logging	12.68
