March 02, 2016 at 11:55AM	Reservoir Logging	11.81
March 04, 2016 at 05:49AM	Reservoir Logging	12.68
March 04, 2016 at 05:49AM	Header 1 Logging	12.68
March 04, 2016 at 06:14AM	Experiment Con Logging	12.93
March 04, 2016 at 06:19AM	Experiment Trea Logging	12.93
March 04, 2016 at 06:19AM	Reservoir Logging	12.68
March 04, 2016 at 06:19AM	Header 1 Logging	12.75
March 04, 2016 at 06:19AM	Header 2 Logging	12.75
March 04, 2016 at 06:44AM	Experiment Con Logging	13.06
March 04, 2016 at 06:50AM	Reservoir Logging	12.68
March 04, 2016 at 06:50AM	Experiment Trea Logging	13
March 04, 2016 at 06:50AM	Header 1 Logging	12.81
March 04, 2016 at 06:50AM	Header 2 Logging	12.81
March 04, 2016 at 07:15AM	Experiment Con Logging	13.06
March 04, 2016 at 07:20AM	Experiment Trea Logging	13
March 04, 2016 at 07:21AM	Reservoir Logging	12.75
March 04, 2016 at 07:21AM	Header 1 Logging	12.87
March 04, 2016 at 07:21AM	Header 2 Logging	12.87
March 04, 2016 at 07:46AM	Experiment Con Logging	13.12
March 04, 2016 at 07:51AM	Experiment Trea Logging	13.06
March 04, 2016 at 07:51AM	Reservoir Logging	12.75
March 04, 2016 at 07:51AM	Header 1 Logging	12.87
March 04, 2016 at 07:52AM	Header 2 Logging	12.87
March 04, 2016 at 08:16AM	Experiment Con Logging	13.18
March 04, 2016 at 08:21AM	Experiment Trea Logging	13.12
March 04, 2016 at 08:21AM	Header 1 Logging	12.93
March 04, 2016 at 08:21AM	Header 2 Logging	12.93
March 04, 2016 at 08:21AM	Reservoir Logging	12.75
March 04, 2016 at 08:46AM	Experiment Con Logging	13.25
March 04, 2016 at 08:52AM	Experiment Trea Logging	13.18
March 04, 2016 at 08:52AM	Reservoir Logging	12.81
March 04, 2016 at 08:52AM	Header 1 Logging	13
March 04, 2016 at 08:52AM	Header 2 Logging	13
March 04, 2016 at 09:16AM	Experiment Con Logging	13.25
March 04, 2016 at 09:22AM	Experiment Trea Logging	13.25
March 04, 2016 at 09:22AM	Reservoir Logging	12.81
March 04, 2016 at 09:22AM	Header 1 Logging	13.06
March 04, 2016 at 09:22AM	Header 2 Logging	13.06
March 04, 2016 at 09:46AM	Experiment Con Logging	13.37
March 04, 2016 at 09:53AM	Header 1 Logging	13.06
March 04, 2016 at 09:53AM	Header 2 Logging	13.06
March 04, 2016 at 09:53AM	Experiment Trea Logging	13.31
March 04, 2016 at 09:53AM	Reservoir Logging	12.87
March 04, 2016 at 10:16AM	Experiment Con Logging	13.5
March 04, 2016 at 10:23AM	Experiment Trea Logging	13.37
March 04, 2016 at 10:23AM	Header 1 Logging	13.12
March 04, 2016 at 10:23AM	Reservoir Logging	12.93
March 04, 2016 at 10:23AM	Header 2 Logging	13.12
March 04, 2016 at 10:46AM	Experiment Con Logging	13.5
March 04, 2016 at 10:54AM	Experiment Trea Logging	13.43
March 04, 2016 at 10:54AM	Header 1 Logging	13.18
March 04, 2016 at 10:54AM	Header 2 Logging	13.18
March 04, 2016 at 10:54AM	Reservoir Logging	13
March 04, 2016 at 11:16AM	Experiment Con Logging	13.56
March 04, 2016 at 11:24AM	Experiment Trea Logging	13.5
March 04, 2016 at 11:24AM	Header 2 Logging	13.25
March 04, 2016 at 11:24AM	Reservoir Logging	13.06
March 04, 2016 at 11:24AM	Header 1 Logging	13.18
March 04, 2016 at 11:30AM	Experiment Con Logging	13.62
March 04, 2016 at 11:32AM	Experiment Con Logging	13.5
March 04, 2016 at 11:33AM	Experiment Con Logging	13.37
March 04, 2016 at 11:37AM	Experiment Con Logging	13.31
March 04, 2016 at 11:47AM	Experiment Con Logging	13.56
March 04, 2016 at 11:48AM	Tank 1 Logging	13.43
March 04, 2016 at 11:48AM	Tank 2 Logging	13.31
March 04, 2016 at 11:48AM	Tank 3 Logging	13.56
March 04, 2016 at 11:50AM	Tank 5 Logging	13.56
March 04, 2016 at 11:51AM	Tank 6 Logging	13.68
March 04, 2016 at 11:54AM	Header 2 Logging	13.31
March 04, 2016 at 11:54AM	Header 1 Logging	13.25
March 04, 2016 at 11:54AM	Reservoir Logging	13.06
March 04, 2016 at 11:59AM	Tank 4 Logging	13.62
March 04, 2016 at 12:18PM	Tank 1 Logging	13.5
March 04, 2016 at 12:18PM	Tank 3 Logging	13.62
March 04, 2016 at 12:18PM	Tank 2 Logging	13.43
March 04, 2016 at 12:20PM	Tank 5 Logging	13.62
March 04, 2016 at 12:21PM	Tank 6 Logging	13.68
March 04, 2016 at 12:24PM	Header 1 Logging	13.31
March 04, 2016 at 12:24PM	Reservoir Logging	13.12
March 04, 2016 at 12:24PM	Header 2 Logging	13.31
March 04, 2016 at 12:29PM	Tank 4 Logging	13.68
March 04, 2016 at 12:48PM	Tank 1 Logging	13.56
March 04, 2016 at 12:48PM	Tank 2 Logging	13.43
March 04, 2016 at 12:49PM	Tank 3 Logging	13.68
March 04, 2016 at 12:51PM	Tank 5 Logging	13.62
March 04, 2016 at 12:52PM	Tank 6 Logging	13.75
March 04, 2016 at 12:55PM	Header 1 Logging	13.37
March 04, 2016 at 12:55PM	Header 2 Logging	13.37
March 04, 2016 at 12:55PM	Reservoir Logging	13.25
March 04, 2016 at 01:00PM	Tank 4 Logging	13.68
March 04, 2016 at 01:18PM	Tank 1 Logging	13.62
March 04, 2016 at 01:19PM	Tank 3 Logging	13.75
March 04, 2016 at 01:19PM	Tank 2 Logging	13.5
March 04, 2016 at 01:21PM	Tank 5 Logging	13.75
March 04, 2016 at 01:22PM	Tank 6 Logging	13.81
March 04, 2016 at 01:25PM	Header 1 Logging	13.43
March 04, 2016 at 01:25PM	Header 2 Logging	13.43
March 04, 2016 at 01:26PM	Reservoir Logging	13.25
March 04, 2016 at 01:30PM	Tank 4 Logging	13.75
March 04, 2016 at 01:48PM	Tank 1 Logging	13.68
March 04, 2016 at 01:49PM	Tank 3 Logging	13.81
March 04, 2016 at 01:49PM	Tank 2 Logging	13.62
March 04, 2016 at 01:51PM	Tank 5 Logging	13.81
March 04, 2016 at 01:53PM	Tank 6 Logging	13.81
March 04, 2016 at 01:55PM	Header 1 Logging	13.43
March 04, 2016 at 01:55PM	Header 2 Logging	13.56
March 04, 2016 at 01:55PM	Reservoir Logging	13.25
March 04, 2016 at 02:00PM	Tank 4 Logging	13.87
March 04, 2016 at 02:18PM	Tank 1 Logging	13.75
March 04, 2016 at 02:20PM	Tank 3 Logging	13.87
March 04, 2016 at 02:20PM	Tank 2 Logging	13.68
March 04, 2016 at 02:21PM	Tank 5 Logging	13.81
March 04, 2016 at 02:23PM	Tank 6 Logging	13.93
March 04, 2016 at 02:25PM	Reservoir Logging	13.18
March 04, 2016 at 02:25PM	Header 1 Logging	13.5
March 04, 2016 at 02:26PM	Header 2 Logging	13.56
March 04, 2016 at 02:31PM	Tank 4 Logging	13.87
March 04, 2016 at 02:48PM	Tank 1 Logging	13.75
March 04, 2016 at 02:50PM	Tank 2 Logging	13.68
March 04, 2016 at 02:50PM	Tank 3 Logging	13.93
March 04, 2016 at 02:52PM	Tank 5 Logging	13.93
March 04, 2016 at 02:53PM	Tank 6 Logging	14
March 04, 2016 at 02:56PM	Reservoir Logging	13.12
March 04, 2016 at 02:56PM	Header 1 Logging	13.5
March 04, 2016 at 02:56PM	Header 2 Logging	13.62
March 04, 2016 at 03:01PM	Tank 4 Logging	14
March 04, 2016 at 03:20PM	Tank 3 Logging	14
March 04, 2016 at 03:20PM	Tank 1 Logging	13.81
March 04, 2016 at 03:20PM	Tank 2 Logging	13.81
March 04, 2016 at 03:22PM	Tank 5 Logging	14
March 04, 2016 at 03:24PM	Tank 6 Logging	13.96
March 04, 2016 at 03:26PM	Header 1 Logging	13.5
March 04, 2016 at 03:26PM	Header 2 Logging	13.56
March 04, 2016 at 03:26PM	Reservoir Logging	12.81
March 04, 2016 at 03:32PM	Tank 4 Logging	14.06
March 04, 2016 at 03:51PM	Tank 2 Logging	14.01
March 04, 2016 at 03:51PM	Tank 3 Logging	14.06
March 04, 2016 at 03:51PM	Tank 1 Logging	14.03
March 04, 2016 at 03:52PM	Tank 5 Logging	14
March 04, 2016 at 03:54PM	Tank 6 Logging	13.9
March 04, 2016 at 03:57PM	Header 1 Logging	13.37
March 04, 2016 at 03:57PM	Header 2 Logging	13.43
March 04, 2016 at 03:57PM	Reservoir Logging	13.41
March 04, 2016 at 04:02PM	Tank 4 Logging	14.06
March 04, 2016 at 04:21PM	Tank 3 Logging	14.06
March 04, 2016 at 04:21PM	Tank 2 Logging	14.07
March 04, 2016 at 04:21PM	Tank 1 Logging	14.03
March 04, 2016 at 04:22PM	Tank 5 Logging	14.06
March 04, 2016 at 04:25PM	Tank 6 Logging	14.02
March 04, 2016 at 04:27PM	Header 2 Logging	13.31
March 04, 2016 at 04:27PM	Header 1 Logging	13.31
March 04, 2016 at 04:27PM	Reservoir Logging	13.35
March 04, 2016 at 04:33PM	Tank 4 Logging	14.12
March 04, 2016 at 04:51PM	Tank 2 Logging	14.07
March 04, 2016 at 04:51PM	Tank 3 Logging	14.06
March 04, 2016 at 04:51PM	Tank 1 Logging	14.03
March 04, 2016 at 04:52PM	Tank 5 Logging	14.06
March 04, 2016 at 04:55PM	Tank 6 Logging	14.02
March 04, 2016 at 04:57PM	Header 1 Logging	13.25
March 04, 2016 at 04:57PM	Header 2 Logging	13.25
March 04, 2016 at 04:57PM	Reservoir Logging	13.22
March 04, 2016 at 05:03PM	Tank 4 Logging	14.06
March 04, 2016 at 05:21PM	Tank 1 Logging	14.03
March 04, 2016 at 05:21PM	Tank 3 Logging	14.06
March 04, 2016 at 05:21PM	Tank 2 Logging	14.01
March 04, 2016 at 05:23PM	Tank 5 Logging	14.06
March 04, 2016 at 05:25PM	Tank 6 Logging	13.96
March 04, 2016 at 05:27PM	Header 1 Logging	13.12
March 04, 2016 at 05:28PM	Header 2 Logging	13.12
March 04, 2016 at 05:28PM	Reservoir Logging	13.16
March 04, 2016 at 05:33PM	Tank 4 Logging	14.06
March 04, 2016 at 05:52PM	Tank 2 Logging	14.01
March 04, 2016 at 05:52PM	Tank 3 Logging	14
March 04, 2016 at 05:52PM	Tank 1 Logging	13.97
March 04, 2016 at 05:53PM	Tank 5 Logging	14
March 04, 2016 at 05:55PM	Tank 6 Logging	13.9
March 04, 2016 at 05:57PM	Header 2 Logging	13
March 04, 2016 at 05:58PM	Header 1 Logging	13
March 04, 2016 at 05:59PM	Reservoir Logging	12.97
March 04, 2016 at 06:04PM	Tank 4 Logging	14.06
March 04, 2016 at 06:22PM	Tank 2 Logging	13.95
March 04, 2016 at 06:22PM	Tank 3 Logging	14
March 04, 2016 at 06:23PM	Tank 1 Logging	13.91
March 04, 2016 at 06:23PM	Tank 5 Logging	13.93
March 04, 2016 at 06:26PM	Tank 6 Logging	13.9
March 04, 2016 at 06:28PM	Header 2 Logging	12.87
March 04, 2016 at 06:28PM	Header 1 Logging	12.81
March 04, 2016 at 06:29PM	Reservoir Logging	12.85
March 04, 2016 at 06:34PM	Tank 4 Logging	14
March 04, 2016 at 06:52PM	Tank 3 Logging	13.93
March 04, 2016 at 06:53PM	Tank 2 Logging	13.88
March 04, 2016 at 06:53PM	Tank 1 Logging	13.91
March 04, 2016 at 06:53PM	Tank 5 Logging	13.87
March 04, 2016 at 06:56PM	Tank 6 Logging	13.83
March 04, 2016 at 06:58PM	Header 2 Logging	12.81
March 04, 2016 at 06:58PM	Header 1 Logging	12.75
March 04, 2016 at 06:59PM	Reservoir Logging	12.78
March 04, 2016 at 07:04PM	Tank 4 Logging	13.87
March 04, 2016 at 07:22PM	Tank 2 Logging	13.82
March 04, 2016 at 07:23PM	Tank 3 Logging	13.81
March 04, 2016 at 07:23PM	Tank 1 Logging	13.78
March 04, 2016 at 07:23PM	Tank 5 Logging	13.81
March 04, 2016 at 07:26PM	Tank 6 Logging	13.71
March 04, 2016 at 07:28PM	Header 1 Logging	12.56
March 04, 2016 at 07:29PM	Header 2 Logging	12.62
March 04, 2016 at 07:29PM	Reservoir Logging	12.6
March 04, 2016 at 07:34PM	Tank 4 Logging	13.81
March 04, 2016 at 07:53PM	Tank 2 Logging	13.76
March 04, 2016 at 07:53PM	Tank 3 Logging	13.75
March 04, 2016 at 07:54PM	Tank 1 Logging	13.72
March 04, 2016 at 07:54PM	Tank 5 Logging	13.68
March 04, 2016 at 07:56PM	Tank 6 Logging	13.65
March 04, 2016 at 07:58PM	Header 1 Logging	12.5
March 04, 2016 at 07:59PM	Header 2 Logging	12.56
March 04, 2016 at 07:59PM	Reservoir Logging	12.6
March 04, 2016 at 08:04PM	Tank 4 Logging	13.75
March 04, 2016 at 08:23PM	Tank 3 Logging	13.62
March 04, 2016 at 08:23PM	Tank 2 Logging	13.63
March 04, 2016 at 08:24PM	Tank 1 Logging	13.6
March 04, 2016 at 08:24PM	Tank 5 Logging	13.62
March 04, 2016 at 08:27PM	Tank 6 Logging	13.52
March 04, 2016 at 08:29PM	Header 2 Logging	12.43
March 04, 2016 at 08:29PM	Header 1 Logging	12.43
March 04, 2016 at 08:30PM	Reservoir Logging	12.41
March 04, 2016 at 08:34PM	Tank 4 Logging	13.62
March 04, 2016 at 08:53PM	Tank 2 Logging	13.51
March 04, 2016 at 08:54PM	Tank 3 Logging	13.56
March 04, 2016 at 08:54PM	Tank 1 Logging	13.53
March 04, 2016 at 08:54PM	Tank 5 Logging	13.5
March 04, 2016 at 08:57PM	Tank 6 Logging	13.46
March 04, 2016 at 08:59PM	Header 1 Logging	12.31
March 04, 2016 at 08:59PM	Header 2 Logging	12.31
March 04, 2016 at 09:00PM	Reservoir Logging	12.35
March 04, 2016 at 09:04PM	Tank 4 Logging	13.5
March 04, 2016 at 09:24PM	Tank 2 Logging	13.45
March 04, 2016 at 09:24PM	Tank 3 Logging	13.43
March 04, 2016 at 09:25PM	Tank 1 Logging	13.41
March 04, 2016 at 09:25PM	Tank 5 Logging	13.43
March 04, 2016 at 09:27PM	Tank 6 Logging	13.33
March 04, 2016 at 09:30PM	Header 1 Logging	12.25
March 04, 2016 at 09:30PM	Header 2 Logging	12.25
March 04, 2016 at 09:30PM	Reservoir Logging	12.22
March 04, 2016 at 09:35PM	Tank 4 Logging	13.43
March 04, 2016 at 09:54PM	Tank 3 Logging	13.31
March 04, 2016 at 09:54PM	Tank 1 Logging	13.28
March 04, 2016 at 09:54PM	Tank 2 Logging	13.32
March 04, 2016 at 09:55PM	Tank 5 Logging	13.31
March 04, 2016 at 09:58PM	Tank 6 Logging	13.27
March 04, 2016 at 10:00PM	Header 1 Logging	12.12
March 04, 2016 at 10:00PM	Header 2 Logging	12.18
March 04, 2016 at 10:00PM	Reservoir Logging	12.16
March 04, 2016 at 10:05PM	Tank 4 Logging	13.37
March 04, 2016 at 10:24PM	Tank 3 Logging	13.25
March 04, 2016 at 10:24PM	Tank 2 Logging	13.26
March 04, 2016 at 10:24PM	Tank 1 Logging	13.22
March 04, 2016 at 10:25PM	Tank 5 Logging	13.25
March 04, 2016 at 10:28PM	Tank 6 Logging	13.15
March 04, 2016 at 10:30PM	Header 1 Logging	12.06
March 04, 2016 at 10:30PM	Header 2 Logging	12.06
March 04, 2016 at 10:31PM	Reservoir Logging	12.1
March 04, 2016 at 10:35PM	Tank 4 Logging	13.25
March 04, 2016 at 11:25PM	Tank 3 Logging	13.06
March 04, 2016 at 11:25PM	Tank 2 Logging	13.07
March 04, 2016 at 11:26PM	Tank 1 Logging	13.03
March 04, 2016 at 11:26PM	Tank 5 Logging	13.06
March 04, 2016 at 11:29PM	Tank 6 Logging	12.96
March 04, 2016 at 11:31PM	Header 1 Logging	11.93
March 04, 2016 at 11:31PM	Header 2 Logging	11.93
March 04, 2016 at 11:32PM	Reservoir Logging	11.97
March 04, 2016 at 11:36PM	Tank 4 Logging	13.06
March 04, 2016 at 11:55PM	Tank 3 Logging	12.93
March 04, 2016 at 11:55PM	Tank 2 Logging	12.95
March 04, 2016 at 11:55PM	Tank 1 Logging	12.91
March 04, 2016 at 11:56PM	Tank 5 Logging	13
March 04, 2016 at 11:59PM	Tank 6 Logging	12.9
March 05, 2016 at 12:02AM	Header 1 Logging	11.87
March 05, 2016 at 12:02AM	Header 2 Logging	11.87
March 05, 2016 at 12:02AM	Reservoir Logging	11.91
March 05, 2016 at 12:06AM	Tank 4 Logging	12.93
March 05, 2016 at 12:25AM	Tank 1 Logging	12.91
March 05, 2016 at 12:25AM	Tank 2 Logging	12.88
March 05, 2016 at 12:25AM	Tank 3 Logging	12.87
March 05, 2016 at 12:27AM	Tank 5 Logging	12.87
March 05, 2016 at 12:29AM	Tank 6 Logging	12.77
March 05, 2016 at 12:31AM	Header 1 Logging	11.81
March 05, 2016 at 12:31AM	Header 2 Logging	11.87
March 05, 2016 at 12:32AM	Reservoir Logging	11.85
March 05, 2016 at 12:36AM	Tank 4 Logging	12.87
March 05, 2016 at 12:55AM	Tank 2 Logging	12.82
March 05, 2016 at 12:55AM	Tank 3 Logging	12.81
March 05, 2016 at 12:55AM	Tank 1 Logging	12.78
March 05, 2016 at 12:57AM	Tank 5 Logging	12.81
March 05, 2016 at 12:59AM	Tank 6 Logging	12.77
March 05, 2016 at 01:01AM	Header 2 Logging	11.81
March 05, 2016 at 01:01AM	Header 1 Logging	11.75
March 05, 2016 at 01:02AM	Reservoir Logging	11.78
March 05, 2016 at 01:07AM	Tank 4 Logging	12.81
March 05, 2016 at 01:26AM	Tank 2 Logging	12.76
March 05, 2016 at 01:26AM	Tank 3 Logging	12.75
March 05, 2016 at 01:26AM	Tank 1 Logging	12.72
March 05, 2016 at 01:27AM	Tank 5 Logging	12.75
March 05, 2016 at 01:30AM	Tank 6 Logging	12.71
March 05, 2016 at 01:31AM	Header 1 Logging	11.68
March 05, 2016 at 01:32AM	Header 2 Logging	11.75
March 05, 2016 at 01:32AM	Reservoir Logging	11.78
March 05, 2016 at 01:37AM	Tank 4 Logging	12.75
March 05, 2016 at 01:56AM	Tank 2 Logging	12.7
March 05, 2016 at 01:56AM	Tank 3 Logging	12.68
March 05, 2016 at 01:57AM	Tank 1 Logging	12.72
March 05, 2016 at 01:57AM	Tank 5 Logging	12.68
March 05, 2016 at 02:00AM	Tank 6 Logging	12.65
March 05, 2016 at 02:02AM	Header 1 Logging	11.75
March 05, 2016 at 02:02AM	Header 2 Logging	11.75
March 05, 2016 at 02:03AM	Reservoir Logging	11.72
March 05, 2016 at 02:07AM	Tank 4 Logging	12.75
March 05, 2016 at 02:26AM	Tank 2 Logging	12.63
March 05, 2016 at 02:26AM	Tank 3 Logging	12.68
March 05, 2016 at 02:26AM	Tank 1 Logging	12.6
March 05, 2016 at 02:27AM	Tank 5 Logging	12.62
March 05, 2016 at 02:30AM	Tank 6 Logging	12.58
March 05, 2016 at 02:32AM	Header 2 Logging	11.68
March 05, 2016 at 02:33AM	Header 1 Logging	11.68
March 05, 2016 at 02:33AM	Reservoir Logging	11.72
March 05, 2016 at 02:38AM	Tank 4 Logging	12.68
March 05, 2016 at 02:57AM	Tank 1 Logging	12.6
March 05, 2016 at 02:57AM	Tank 3 Logging	12.62
March 05, 2016 at 02:57AM	Tank 2 Logging	12.57
March 05, 2016 at 02:58AM	Tank 5 Logging	12.56
March 05, 2016 at 03:00AM	Tank 6 Logging	12.52
March 05, 2016 at 03:03AM	Header 1 Logging	11.62
March 05, 2016 at 03:03AM	Header 2 Logging	11.68
March 05, 2016 at 03:03AM	Reservoir Logging	11.66
March 05, 2016 at 03:08AM	Tank 4 Logging	12.62
March 05, 2016 at 03:27AM	Tank 2 Logging	12.51
March 05, 2016 at 03:27AM	Tank 1 Logging	12.53
March 05, 2016 at 03:27AM	Tank 3 Logging	12.5
March 05, 2016 at 03:28AM	Tank 5 Logging	12.5
March 05, 2016 at 03:31AM	Tank 6 Logging	12.46
March 05, 2016 at 03:33AM	Header 1 Logging	11.56
March 05, 2016 at 03:33AM	Header 2 Logging	11.62
March 05, 2016 at 03:33AM	Reservoir Logging	11.66
March 05, 2016 at 03:39AM	Tank 4 Logging	12.56
March 05, 2016 at 03:57AM	Tank 2 Logging	12.45
March 05, 2016 at 03:58AM	Tank 3 Logging	12.43
March 05, 2016 at 03:58AM	Tank 1 Logging	12.47
March 05, 2016 at 03:58AM	Tank 5 Logging	12.43
March 05, 2016 at 04:01AM	Tank 6 Logging	12.4
March 05, 2016 at 04:03AM	Header 1 Logging	11.56
March 05, 2016 at 04:03AM	Header 2 Logging	11.62
March 05, 2016 at 04:04AM	Reservoir Logging	11.6
March 05, 2016 at 04:09AM	Tank 4 Logging	12.5
March 05, 2016 at 04:28AM	Tank 2 Logging	12.38
March 05, 2016 at 04:28AM	Tank 3 Logging	12.43
March 05, 2016 at 04:28AM	Tank 1 Logging	12.41
March 05, 2016 at 04:28AM	Tank 5 Logging	12.43
March 05, 2016 at 04:31AM	Tank 6 Logging	12.33
March 05, 2016 at 04:34AM	Header 1 Logging	11.56
March 05, 2016 at 04:34AM	Header 2 Logging	11.56
March 05, 2016 at 04:34AM	Reservoir Logging	11.6
March 05, 2016 at 04:39AM	Tank 4 Logging	12.43
March 05, 2016 at 04:58AM	Tank 3 Logging	12.37
March 05, 2016 at 04:58AM	Tank 1 Logging	12.35
March 05, 2016 at 04:58AM	Tank 2 Logging	12.38
March 05, 2016 at 04:59AM	Tank 5 Logging	12.37
March 05, 2016 at 05:01AM	Tank 6 Logging	12.27
March 05, 2016 at 05:04AM	Header 2 Logging	11.56
March 05, 2016 at 05:05AM	Reservoir Logging	11.6
March 05, 2016 at 05:05AM	Header 1 Logging	11.56
March 05, 2016 at 05:09AM	Tank 4 Logging	12.43
March 05, 2016 at 05:28AM	Tank 2 Logging	12.32
March 05, 2016 at 05:28AM	Tank 1 Logging	12.35
March 05, 2016 at 05:28AM	Tank 3 Logging	12.37
March 05, 2016 at 05:29AM	Tank 5 Logging	12.31
March 05, 2016 at 05:31AM	Tank 6 Logging	12.27
March 05, 2016 at 05:35AM	Header 2 Logging	11.56
March 05, 2016 at 05:35AM	Reservoir Logging	11.53
March 05, 2016 at 05:35AM	Header 1 Logging	11.56
March 05, 2016 at 05:39AM	Tank 4 Logging	12.37
March 05, 2016 at 05:58AM	Tank 1 Logging	12.28
March 05, 2016 at 05:58AM	Tank 2 Logging	12.32
March 05, 2016 at 05:58AM	Tank 3 Logging	12.31
March 05, 2016 at 05:59AM	Tank 5 Logging	12.31
March 05, 2016 at 06:02AM	Tank 6 Logging	12.21
March 05, 2016 at 06:05AM	Header 2 Logging	11.56
March 05, 2016 at 06:05AM	Reservoir Logging	11.53
March 05, 2016 at 06:05AM	Header 1 Logging	11.5
March 05, 2016 at 06:09AM	Tank 4 Logging	12.31
March 05, 2016 at 06:28AM	Tank 3 Logging	12.31
March 05, 2016 at 06:28AM	Tank 1 Logging	12.28
March 05, 2016 at 06:28AM	Tank 2 Logging	12.26
March 05, 2016 at 06:29AM	Tank 5 Logging	12.25
March 05, 2016 at 06:32AM	Tank 6 Logging	12.21
March 05, 2016 at 06:35AM	Header 1 Logging	11.43
March 05, 2016 at 06:35AM	Header 2 Logging	11.5
March 05, 2016 at 06:35AM	Reservoir Logging	11.53
March 05, 2016 at 06:39AM	Tank 4 Logging	12.31
March 05, 2016 at 06:58AM	Tank 3 Logging	12.25
March 05, 2016 at 06:58AM	Tank 2 Logging	12.26
March 05, 2016 at 06:59AM	Tank 1 Logging	12.22
March 05, 2016 at 07:00AM	Tank 5 Logging	12.25
March 05, 2016 at 07:02AM	Tank 6 Logging	12.15
March 05, 2016 at 07:05AM	Header 2 Logging	11.5
March 05, 2016 at 07:05AM	Reservoir Logging	11.53
March 05, 2016 at 07:05AM	Header 1 Logging	11.5
March 05, 2016 at 07:09AM	Tank 4 Logging	12.31
March 05, 2016 at 07:29AM	Tank 2 Logging	12.2
March 05, 2016 at 07:29AM	Tank 1 Logging	12.22
March 05, 2016 at 07:29AM	Tank 3 Logging	12.25
March 05, 2016 at 07:30AM	Tank 5 Logging	12.25
March 05, 2016 at 07:32AM	Tank 6 Logging	12.15
March 05, 2016 at 07:35AM	Header 1 Logging	11.5
March 05, 2016 at 07:36AM	Reservoir Logging	11.53
March 05, 2016 at 07:36AM	Header 2 Logging	11.5